,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,query,snippet,source,sponsored,state,stations,url
15,Englewood,Arrow Electronics,US,"Fri, 04 Nov 2016 10:30:21 GMT",false,"Englewood, CO","Englewood, CO 80112",14 days ago,false,762e8ad204715881,Big Data Scientist,39.58147,-104.85904,"indeed_clk(this,'1161');",data+scientist,Big Data Analytics Developer. This individual will use mainstream programming language to develop complete big data applications with the state of the art big...,Arrow Electronics,false,CO,,http://www.indeed.com/viewjob?jk=762e8ad204715881&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
16,Scottsdale,SAP,US,"Fri, 04 Nov 2016 10:30:10 GMT",false,"Scottsdale, AZ","Scottsdale, AZ",14 days ago,false,1e3fa0580e1b942a,Data Scientist Job,33.508244,-111.89561,"indeed_clk(this,'1161');",data+scientist,Requisition ID: 119314 Work Area: Sales Expected Travel: 0 - 10% Career Status: Professional Employment Type: Regular Full Time COMPANY DESCRIPTION As,SAP,false,AZ,,http://www.indeed.com/viewjob?jk=1e3fa0580e1b942a&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
17,Sunnyvale,Proofpoint,US,"Thu, 08 Sep 2016 01:12:21 GMT",false,"Sunnyvale, CA","Sunnyvale, CA 94089",30+ days ago,false,c99320a32041d2f8,Data Scientist,37.40075,-122.03247,"indeed_clk(this,'1161');",data+scientist,Mine data using state-of-the-art methods. The data scientist will work very closely with the engineers who build the core of Proofpoint’s email security...,Proofpoint,false,CA,,http://www.indeed.com/viewjob?jk=c99320a32041d2f8&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
18,Seattle,LeEco,US,"Fri, 04 Nov 2016 05:53:26 GMT",false,"Seattle, WA","Seattle, WA",14 days ago,true,2ab497b8f8efb923,NLP Data Scientist/Engineer,47.604397,-122.32967,"indeed_clk(this,'1161');",data+scientist,"Experience with large scale data analysis tools such as Spark, Hadoop etc. Building data pipelines for processing natural language text across multiple...",LeEco,false,WA,,http://www.indeed.com/viewjob?jk=2ab497b8f8efb923&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
19,Memphis,ServiceMaster Corporate - BSC,US,"Fri, 02 Sep 2016 21:46:41 GMT",false,"Memphis, TN","Memphis, TN",30+ days ago,false,fab348bdafcffabd,HR Data Scientist,35.14835,-90.04395,"indeed_clk(this,'1161');",data+scientist,Creates and statistically analyzes large data sets of internal and external data.  Experience in handling data in large quantities....,ServiceMaster,false,TN,,http://www.indeed.com/viewjob?jk=fab348bdafcffabd&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
20,New York,JPMorgan Chase,US,"Fri, 18 Nov 2016 20:40:13 GMT",false,"New York, NY","New York, NY",1 hour ago,false,024edbfaa4587be1,Marketing Data Scientist Sr. Associate,40.71154,-74.00549,"indeed_clk(this,'1161');",data+scientist,"Marketing Data Scientist Sr. Support implementing data delivery solutions - data design, ETL procedures, end-to-end data process management....",JPMorgan Chase,false,NY,,http://www.indeed.com/viewjob?jk=024edbfaa4587be1&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
21,Linthicum Heights,University of Maryland Medical System,US,"Tue, 08 Nov 2016 05:20:53 GMT",false,"Linthicum Heights, MD","Linthicum Heights, MD 21090",10 days ago,false,fced27edfe68b342,Healthcare Data Scientist,39.203297,-76.65385,"indeed_clk(this,'1161');",data+scientist,Combining analytic methods with advanced data visualizations. The Healthcare Data Scientist position will join our Advanced Analytics group at the University of...,University of Maryland Medical System,false,MD,,http://www.indeed.com/viewjob?jk=fced27edfe68b342&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
22,Englewood,"Arrow Electronics, Inc.",US,"Thu, 03 Nov 2016 20:04:51 GMT",false,"Englewood, CO","Englewood, CO 80112",15 days ago,false,a98ac744e268125b,Big Data Scientist,39.58147,-104.85904,"indeed_clk(this,'1161');",data+scientist,Big Data Analytics Developer. This individual will use mainstream programming language to develop complete big data applications with the state of the art big...,"Arrow Electronics, Inc.",false,CO,,http://www.indeed.com/viewjob?jk=a98ac744e268125b&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
23,Philadelphia,Comcast,US,"Thu, 03 Nov 2016 18:30:32 GMT",false,"Philadelphia, PA","Philadelphia, PA 19103",15 days ago,false,f0f676857182157e,Data Scientist II -1927,39.954376,-75.168945,"indeed_clk(this,'1161');",data+scientist,"Utilize SQL queries to extract large volumes of raw heterogeneously sourced data from large-scale data warehouses and platforms, including Hadoop;...",Comcast,false,PA,,http://www.indeed.com/viewjob?jk=f0f676857182157e&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
24,Boston,"Boston, Massachusetts",US,"Thu, 03 Nov 2016 18:24:07 GMT",false,"Boston, MA","Boston, MA",15 days ago,false,ef57ae3da154dd4e,Data Scientist - Healthcare,42.357143,-71.05495,"indeed_clk(this,'1161');",data+scientist,Capable of drawing novel insights from data and extract actionable information from messy data. Prior experience/expertise in payer analytics space or claims...,Essence Group Holdings Corporation,false,MA,,http://www.indeed.com/viewjob?jk=ef57ae3da154dd4e&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KPNx6eYGm5te5G4QqHtI92uptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp00vrah909h1
0,Dallas,KPMG,US,"Thu, 22 Sep 2016 08:23:27 GMT",false,"Dallas, TX","Dallas, TX 75287",30+ days ago,false,f0965f6f76c093ba,Sr Associate - Data Scientist,32.99357,-96.81894,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",KPMG LLP,false,TX,,http://www.indeed.com/viewjob?jk=f0965f6f76c093ba&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
1,New York,KPMG,US,"Thu, 22 Sep 2016 08:23:29 GMT",false,"New York, NY","New York, NY 10154",30+ days ago,false,a711cd14c9c9b336,Sr Associate - Data Scientist,40.757755,-73.97243,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",KPMG LLP,false,NY,,http://www.indeed.com/viewjob?jk=a711cd14c9c9b336&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
2,Washington,KPMG,US,"Thu, 22 Sep 2016 08:23:34 GMT",false,"Washington, DC","Washington, DC 20036",30+ days ago,false,29ebd395ee097483,Sr Associate - Data Scientist,38.90617,-77.04525,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",KPMG LLP,false,DC,,http://www.indeed.com/viewjob?jk=29ebd395ee097483&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
3,Denver,KPMG,US,"Thu, 22 Sep 2016 08:23:33 GMT",false,"Denver, CO","Denver, CO 80202",30+ days ago,false,67ab7f5951ce7a5c,Sr Associate - Data Scientist,39.746998,-104.990524,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",KPMG LLP,false,CO,,http://www.indeed.com/viewjob?jk=67ab7f5951ce7a5c&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
4,Irvine,KPMG,US,"Thu, 22 Sep 2016 08:23:30 GMT",false,"Irvine, CA","Irvine, CA 92618",30+ days ago,false,eb6165a4835022fb,Sr Associate - Data Scientist,33.650356,-117.751015,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",KPMG LLP,false,CA,,http://www.indeed.com/viewjob?jk=eb6165a4835022fb&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
5,McLean,KPMG,US,"Thu, 03 Nov 2016 08:24:16 GMT",false,"McLean, VA","McLean, VA",15 days ago,false,f3ad9b6d8bfb6a77,Data Scientist - Healthcare,38.934067,-77.17583,"indeed_clk(this,'2245');",data+scientist,"Five years of professional experience working as a Data Scientist. Drive client engagements focused on Big Data and Advanced Business Analytics, in the health...",KPMG LLP,false,VA,,http://www.indeed.com/viewjob?jk=f3ad9b6d8bfb6a77&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
6,Plymouth Meeting,QuintilesIMS,US,"Sat, 15 Oct 2016 14:25:05 GMT",false,"Plymouth Meeting, PA","Plymouth Meeting, PA",30+ days ago,false,6d914185bb0803d7,Data Scientist,40.10165,-75.26923,"indeed_clk(this,'2245');",data+scientist,"Experience using big data technology. Apply machine learning, data mining technologies in developing innovative solutions in pharmaceutical industry....",QuintilesIMS,false,PA,,http://www.indeed.com/viewjob?jk=6d914185bb0803d7&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
7,Burlington,"Everbridge, Inc.",US,"Thu, 03 Nov 2016 01:12:58 GMT",false,"Burlington, MA","Burlington, MA",15 days ago,false,1cea74074d13d1d2,Data Scientist Co-op,42.502747,-71.19231,"indeed_clk(this,'2245');",data+scientist,Data Scientist – Co-op. Everbridge is looking for a Data Scientist to join our Emerging Technology team. The background for this position is either a analytics...,"Everbridge, Inc.",false,MA,,http://www.indeed.com/viewjob?jk=1cea74074d13d1d2&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
8,,IBM Kenexa,US,"Thu, 03 Nov 2016 00:22:12 GMT",false,United States,United States,15 days ago,false,18952a7976c253bc,Data Engineer / Data Scientist,,,"indeed_clk(this,'2245');",data+scientist,"Automatically find and interpret data rich sources, merge data together, ensure data consistency, and provide insights as a service....",IBM Kenexa,false,,,http://www.indeed.com/viewjob?jk=18952a7976c253bc&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
9,Chantilly,"Consulting Services Group, LLC",US,"Wed, 02 Nov 2016 23:52:44 GMT",false,"Chantilly, VA","Chantilly, VA",15 days ago,false,7ab33d9cf640b95f,Data Scientist (1101),38.892857,-77.42857,"indeed_clk(this,'2245');",data+scientist,"Data Scientist Chantilly, Virginia. The contractor's responsibilities shall include development of new functional software modules within the content analytics...","Consulting Services Group, LLC",false,VA,,http://www.indeed.com/viewjob?jk=7ab33d9cf640b95f&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
10,Waltham,McKinsey & Company,US,"Wed, 02 Nov 2016 23:04:19 GMT",false,"Waltham, MA","Waltham, MA",15 days ago,false,ebe552dae42d1ce6,"Data Scientist - Navimeter, McKinsey Solutions",42.376373,-71.23077,"indeed_clk(this,'2245');",data+scientist,"Proficiency in statistical data analysis and data mining packages (e.g., R, SAS, SPSS, Alteryx, MatLab, STATA, Excel)....",McKinsey & Company,false,MA,,http://www.indeed.com/viewjob?jk=ebe552dae42d1ce6&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
11,San Francisco,McKinsey & Company,US,"Wed, 02 Nov 2016 23:04:33 GMT",false,"San Francisco, CA","San Francisco, CA",15 days ago,false,f2e6a62acd9326ef,Fast Growth Tech - Solutions Data Scientist - North America - CA or MA,37.774727,-122.41758,"indeed_clk(this,'2245');",data+scientist,2-3 years of experience as a data analyst or data scientist in a start-up or other data analytics environment....,McKinsey & Company,false,CA,,http://www.indeed.com/viewjob?jk=f2e6a62acd9326ef&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
12,Midland,Anadarko Petroleum Corporation,US,"Thu, 17 Nov 2016 14:49:06 GMT",false,"Midland, TX","Midland, TX 79705",1 day ago,false,44deb1165f72fb3f,Sr Data Scientist - US Onshore,32.033012,-102.08832,"indeed_clk(this,'2245');",data+scientist,Sr Data Scientist - US Onshore. Each Data Scientist will be a part of the Data Science &amp; Analytics teams of the respective cross-functional Integrated Asset...,Anadarko Petroleum Corporation,false,TX,,http://www.indeed.com/viewjob?jk=44deb1165f72fb3f&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
13,Denver,Anadarko Petroleum Corporation,US,"Thu, 17 Nov 2016 14:49:10 GMT",false,"Denver, CO","Denver, CO 80202",1 day ago,false,00803c53969a1c0a,Sr Data Scientist - DJ Basin,39.74986,-104.99221,"indeed_clk(this,'2245');",data+scientist,Sr Data Scientist - DJ Basin. Each Data Scientist will be a part of the Data Science &amp; Analytics teams of the respective cross-functional Integrated Asset Teams...,Anadarko Petroleum Corporation,false,CO,,http://www.indeed.com/viewjob?jk=00803c53969a1c0a&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
14,San Francisco,Galvanize,US,"Wed, 02 Nov 2016 22:32:31 GMT",false,"San Francisco, CA","San Francisco, CA",15 days ago,false,e467ea91abc30d4f,"gU Assistant Faculty, Data Scientist",37.774727,-122.41758,"indeed_clk(this,'2245');",data+scientist,Join us in building the world's hub for education in data science and data engineering. We are growing our data science instructional staff at Galvanize....,Galvanize,false,CA,,http://www.indeed.com/viewjob?jk=e467ea91abc30d4f&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
15,Seattle,Remitly,US,"Sat, 15 Oct 2016 05:52:16 GMT",false,"Seattle, WA","Seattle, WA",30+ days ago,true,c7d4f15e0329d205,Data Scientist,47.604397,-122.32967,"indeed_clk(this,'2245');",data+scientist,"We are looking for an exceptional Data Scientist to leverage our data. As a data scientist, you will provide expertise on statistical and machine learning...",Remitly,false,WA,,http://www.indeed.com/viewjob?jk=c7d4f15e0329d205&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
16,Teaneck,Cognizant,US,"Wed, 02 Nov 2016 21:51:50 GMT",false,"Teaneck, NJ","Teaneck, NJ",16 days ago,false,990ba64f6ecd920e,Master Data Scientist - Internet of Things (IoT),40.895603,-74.01099,"indeed_clk(this,'2245');",data+scientist,"Master Data Scientist will apply their knowledge of advanced analytics, data. Master Data Scientist will also explore emerging technologies to evaluate new....",Cognizant,false,NJ,,http://www.indeed.com/viewjob?jk=990ba64f6ecd920e&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
17,New York,RangTech,US,"Sun, 11 Sep 2016 03:05:48 GMT",false,"New York, NY","New York, NY",30+ days ago,false,371bafae2e362733,Data Scientist,40.71154,-74.00549,"indeed_clk(this,'2245');",data+scientist,"Web analytics, Data mining techniques application for large data. Experience in data visualization and presentation....",RangTech,false,NY,,http://www.indeed.com/viewjob?jk=371bafae2e362733&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
18,Reston,Bechtel,US,"Wed, 02 Nov 2016 19:17:53 GMT",false,"Reston, VA","Reston, VA",16 days ago,false,6ddcd10a8b1e8666,Data Scientist Job,38.967033,-77.34066,"indeed_clk(this,'2245');",data+scientist,Bechtel Corporation is seeking a Data Scientists for our highly anticipated Data &amp; Analytics Center of Excellence (COE)....,Bechtel,false,VA,,http://www.indeed.com/viewjob?jk=6ddcd10a8b1e8666&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
19,Detroit,General Motors,US,"Wed, 02 Nov 2016 18:48:46 GMT",false,"Detroit, MI","Detroit, MI",16 days ago,false,d5ae121daff3d60b,Data Scientist - Legal,42.32967,-83.04395,"indeed_clk(this,'2245');",data+scientist,Data Scientist - Legal. Understand legal and safety data and how to use it appropriately in data analysis....,General Motors,false,MI,,http://www.indeed.com/viewjob?jk=d5ae121daff3d60b&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
20,San Jose,Adobe,US,"Mon, 12 Sep 2016 20:33:41 GMT",false,"San Jose, CA","San Jose, CA",30+ days ago,false,57cf00495e42af29,Data Scientist,37.337914,-121.89011,"indeed_clk(this,'2245');",data+scientist,Comfort analyzing large data sets. Perform big data marketing research projects leveraging advanced machine learning and statistical techniques including...,Adobe,false,CA,,http://www.indeed.com/viewjob?jk=57cf00495e42af29&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
21,Santa Clara,Chegg,US,"Mon, 12 Sep 2016 22:40:14 GMT",false,"Santa Clara, CA","Santa Clara, CA 95054",30+ days ago,false,9db792234a62b66b,"Data Scientist, Customer Success & Student Outcomes",37.388016,-121.973015,"indeed_clk(this,'2245');",data+scientist,"As a Data Scientist, you will work with a team of other data scientists and analysts that will focus on Chegg’s Student Outcomes business unit....",Chegg,false,CA,,http://www.indeed.com/viewjob?jk=9db792234a62b66b&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
22,Los Angeles,Tillster,US,"Thu, 17 Nov 2016 02:37:11 GMT",false,"Los Angeles, CA","Los Angeles, CA",1 day ago,false,2191fbb286ee6b87,Data Scientist / Sr. Data Scientist,34.052197,-118.24176,"indeed_clk(this,'2245');",data+scientist,"Data Scientist / Sr. Data Scientist – Los Angeles. Experience in collecting data from/exposing data to various data sources and services (API, JSON, XML)....",Tillster,false,CA,,http://www.indeed.com/viewjob?jk=2191fbb286ee6b87&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
23,Washington,LivingSocial,US,"Fri, 14 Oct 2016 14:58:45 GMT",false,"Washington, DC","Washington, DC",30+ days ago,true,e96b19140804b7b4,Data Scientist,38.892857,-77.03297,"indeed_clk(this,'2245');",data+scientist,Utilize large-scale data mining and machine learning techniques to discover actionable patterns in the data. Passion for empirical research and answering hard...,LivingSocial,false,DC,,http://www.indeed.com/viewjob?jk=e96b19140804b7b4&qd=LsVW8c0iEXRzkb9K4S0ffamBYu_x_hMniBdnXt78vi0_wHkwQrCdt91k9_FLudNYMlkHegqyCpRRHufrX2C9KBK-kV01Jq6TmAI4-km_mS-ptQI94s5DsPOzRyYMc52A&indpubnum=9207766499679789&atk=1b1sp021n5ost80r
